PassengerId,Survived,FareFilled,SexEncoded,FareLog,FarePerPerson,HasCabin,AgePclass,NameLength,WomenChildPriority,CabinMissing,Pclass_1,Pclass_3,Sex_female,Sex_male,Title_Miss,Title_Mr,Title_Mrs,CabinDeck_U,SexPclass_female_P1,SexPclass_female_P2,SexPclass_male_P3
870,1,-0.4242561406845337,0.0,2.495953738718064,3.7111,0.0,12.0,31.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
871,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
872,1,0.40974072380221066,1.0,3.9806942251907276,17.518066666666666,1.0,47.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
873,0,-0.5477482176060045,0.0,1.791759469228055,5.0,1.0,33.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
874,0,-0.46720946885967163,0.0,2.302585092994046,9.0,0.0,141.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
875,1,-0.16518916106092355,1.0,3.2188758248682006,12.0,0.0,56.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
876,1,-0.5029485386158568,1.0,2.1071782966514356,7.225,0.0,45.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
877,0,-0.45017955043725955,0.0,2.3837779082709782,9.8458,0.0,60.0,29.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
878,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,57.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
879,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,78.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
880,1,1.0259447039291216,1.0,4.432699549165613,41.57915,1.0,56.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
881,1,-0.12491978668775715,1.0,3.295836866004329,13.0,0.0,50.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
882,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,99.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
883,0,-0.4366711888037809,1.0,2.4437981558973862,10.5167,0.0,66.0,28.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
884,0,-0.43700743807979686,0.0,2.4423470353692043,10.5,0.0,56.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
885,0,-0.5064721088735089,0.0,2.085672091430472,7.05,0.0,75.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
886,0,-0.06199888922968463,1.0,3.405355391810819,4.854166666666667,0.0,117.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
887,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,54.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
888,1,-0.04438103794142432,1.0,3.4339872044851463,30.0,1.0,19.0,28.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
889,0,-0.17626323901354432,1.0,3.196630215920881,5.8625,0.0,54.0,40.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
890,1,-0.04438103794142432,0.0,3.4339872044851463,30.0,1.0,26.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
891,0,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,96.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
